"Date","Price","Open","High","Low","Vol.","Change %"
"29/03/2019","131.222","131.418","132.370","130.818","199.65K","-0.06%"
"28/03/2019","131.298","132.945","133.227","131.318","203.85K","-1.13%"
"27/03/2019","132.803","133.401","133.767","132.840","185.89K","-0.34%"
"26/03/2019","133.259","133.259","133.855","132.870","176.17K","0.04%"
"25/03/2019","133.208","132.928","133.749","132.582","140.16K","0.29%"
"22/03/2019","132.816","132.139","133.105","131.721","196.14K","0.64%"
"21/03/2019","131.977","133.280","133.618","131.085","192.45K","-0.88%"
"20/03/2019","133.148","133.818","134.100","132.699","189.72K","-0.39%"
"19/03/2019","133.665","133.427","134.293","133.261","175.44K","0.29%"
"18/03/2019","133.279","133.207","133.692","132.692","136.94K","0.12%"
"15/03/2019","133.119","132.685","133.348","132.284","199.66K","0.33%"
"14/03/2019","132.680","133.671","133.671","132.320","218.85K","-0.73%"
"13/03/2019","133.657","131.079","134.117","130.919","191.65K","1.98%"
"12/03/2019","131.067","131.029","132.461","130.181","214.69K","0.00%"
"11/03/2019","131.065","129.666","131.254","128.969","174.33K","1.09%"
"08/03/2019","129.654","130.462","131.004","129.386","171.71K","-0.62%"
"07/03/2019","130.457","131.755","132.096","130.278","169.69K","-0.94%"
"06/03/2019","131.700","131.780","131.820","131.215","186.27K","-0.11%"
"05/03/2019","131.846","131.846","132.067","131.051","175.92K","-0.08%"
"04/03/2019","131.951","132.431","132.821","131.731","160.57K","-0.12%"
"01/03/2019","132.106","132.553","132.946","131.786","196.08K","-0.35%"
