"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2022","8.3435","8.5507","8.6966","8.2853","","-2.36%"
"01/11/2022","8.5452","8.3768","8.7155","8.0557","","2.04%"
"01/10/2022","8.3741","7.9418","8.4578","7.8397","","5.48%"
"01/09/2022","7.9387","8.0087","8.1311","7.4021","","-0.85%"
"01/08/2022","8.0064","8.2044","8.3187","7.9939","","-2.41%"
"01/07/2022","8.2039","8.1580","8.2508","7.9469","","0.60%"
"01/06/2022","8.1549","8.4094","8.4381","8.0444","","-2.99%"
"01/05/2022","8.4061","8.3181","8.5332","8.1810","","1.19%"
"01/04/2022","8.3069","8.3292","8.4408","8.2014","","-0.23%"
"01/03/2022","8.3260","8.4676","8.4844","8.2514","","-1.64%"
"01/02/2022","8.4652","8.5536","8.6705","8.3997","","-1.01%"
"01/01/2022","8.5517","8.6004","8.7477","8.4953","","-0.49%"
