"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2018","391.640","391.074","394.219","382.347","","0.41%"
"01/11/2018","390.022","390.703","414.620","388.389","","-0.01%"
"01/10/2018","390.065","399.872","416.698","387.048","","-2.27%"
"01/09/2018","399.113","396.474","415.942","391.142","","0.91%"
"01/08/2018","395.505","400.888","413.755","386.680","","-1.15%"
"01/07/2018","400.125","402.695","420.616","395.718","","-0.75%"
"01/06/2018","403.144","406.929","423.775","399.121","","-0.83%"
"01/05/2018","406.520","420.330","430.106","403.580","","-3.26%"
"01/04/2018","420.230","428.553","452.548","419.826","","-1.74%"
"01/03/2018","427.668","420.590","449.089","419.115","","1.78%"
"01/02/2018","420.200","433.510","450.146","420.467","","-2.97%"
"01/01/2018","433.079","414.355","468.311","411.979","","4.62%"
"01/12/2017","413.940","413.527","447.142","407.381","","0.18%"
"01/11/2017","413.189","438.638","439.067","398.594","","-5.73%"
"01/10/2017","438.306","409.703","438.886","398.914","","7.01%"
"01/09/2017","409.583","394.734","446.322","393.895","","3.87%"
"01/08/2017","394.335","415.942","481.861","389.972","","-2.35%"
"01/07/2017","403.825","397.452","461.411","391.442","","1.69%"
"01/06/2017","397.106","392.967","422.462","384.302","","1.24%"
"01/05/2017","392.246","395.440","425.411","389.184","","-2.26%"
"01/04/2017","401.332","383.567","414.774","377.906","","4.70%"
"01/03/2017","383.306","377.559","400.410","369.950","","1.70%"
"01/02/2017","376.909","383.437","401.760","377.284","","-1.50%"
"01/01/2017","382.655","376.152","401.708","364.867","","1.97%"
"01/12/2016","375.261","381.075","406.748","371.810","","-1.36%"
"01/11/2016","380.434","373.381","410.933","372.175","","2.06%"
"01/10/2016","372.769","394.823","417.201","360.215","","-5.65%"
"01/09/2016","395.089","407.669","454.013","394.566","","-2.99%"
"01/08/2016","407.247","421.252","466.406","399.795","","-3.16%"
"01/07/2016","420.555","375.537","425.870","361.078","","12.17%"
"01/06/2016","374.941","288.083","428.279","279.179","","30.28%"
"01/05/2016","287.803","290.724","293.933","283.835","","-0.92%"
"01/04/2016","290.467","285.827","292.130","278.567","","1.76%"
"01/03/2016","285.437","277.219","289.192","276.242","","3.18%"
"01/02/2016","276.630","283.309","292.270","274.151","","-2.32%"
"01/01/2016","283.191","293.320","294.903","280.453","","-3.44%"
"01/12/2015","293.286","299.865","303.362","293.008","","-2.00%"
"01/11/2015","299.273","307.492","308.808","297.958","","-2.50%"
"01/10/2015","306.956","301.451","308.997","300.056","","1.98%"
"01/09/2015","300.997","305.719","311.709","299.955","","-1.41%"
"01/08/2015","305.306","311.350","315.204","305.243","","-1.77%"
"01/07/2015","310.800","312.922","313.267","305.023","","-0.54%"
"01/06/2015","312.498","304.417","317.326","296.486","","2.72%"
"01/05/2015","304.231","304.036","314.808","299.333","","0.11%"
"01/04/2015","303.910","294.942","308.410","289.926","","3.08%"
"01/03/2015","294.838","312.778","312.909","291.436","","-5.65%"
"01/02/2015","312.498","282.947","317.590","281.813","","10.62%"
"01/01/2015","282.487","285.068","295.009","268.816","","-0.82%"
"01/12/2014","284.830","279.440","293.906","276.880","","1.99%"
"01/11/2014","279.281","264.667","280.783","260.865","","5.47%"
"01/10/2014","264.797","265.415","268.137","260.573","","-0.10%"
"01/09/2014","265.066","269.279","270.484","260.359","","-1.54%"
"01/08/2014","269.220","273.308","274.617","267.523","","-1.45%"
"01/07/2014","273.183","278.767","280.043","272.825","","-1.95%"
"01/06/2014","278.608","272.850","278.913","270.829","","2.24%"
"01/05/2014","272.506","271.057","276.196","267.311","","0.58%"
"01/04/2014","270.932","274.990","275.303","268.416","","-1.45%"
"01/03/2014","274.923","276.225","276.659","271.220","","-0.42%"
"01/02/2014","276.075","267.519","280.064","264.339","","3.32%"
"01/01/2014","267.201","264.837","271.324","259.468","","0.93%"
