"Date","Price","Open","High","Low","Vol.","Change %"
"01/05/2024","0.4902","0.4812","0.4926","0.4795","","1.93%"
"01/04/2024","0.4809","0.4860","0.4894","0.4735","","-0.97%"
"01/03/2024","0.4856","0.4861","0.4965","0.4841","","-0.07%"
"01/02/2024","0.4860","0.4885","0.4918","0.4819","","-0.43%"
"01/01/2024","0.4881","0.4901","0.4924","0.4847","","-0.39%"
"01/12/2023","0.4900","0.4860","0.4939","0.4812","","0.85%"
"01/11/2023","0.4859","0.4679","0.4903","0.4657","","3.86%"
"01/10/2023","0.4678","0.4697","0.4751","0.4631","","-0.30%"
"01/09/2023","0.4692","0.4880","0.4895","0.4662","","-3.83%"
"01/08/2023","0.4879","0.4943","0.4946","0.4829","","-1.25%"
"01/07/2023","0.4941","0.4892","0.5061","0.4871","","1.09%"
"01/06/2023","0.4887","0.4789","0.4947","0.4760","","2.09%"
"01/05/2023","0.4787","0.4841","0.4878","0.4737","","-0.93%"
"01/04/2023","0.4832","0.4749","0.4845","0.4725","","1.85%"
"01/03/2023","0.4745","0.4628","0.4784","0.4544","","2.61%"
"01/02/2023","0.4624","0.4742","0.4775","0.4585","","-2.43%"
"01/01/2023","0.4739","0.4651","0.4793","0.4558","","1.84%"
"01/12/2022","0.4654","0.4642","0.4793","0.4615","","0.33%"
"01/11/2022","0.4638","0.4417","0.4680","0.4287","","5.06%"
"01/10/2022","0.4415","0.4297","0.4484","0.4206","","2.83%"
"01/09/2022","0.4293","0.4475","0.4518","0.3998","","-4.03%"
"01/08/2022","0.4474","0.4685","0.4734","0.4466","","-4.47%"
"01/07/2022","0.4683","0.4688","0.4715","0.4527","","-0.09%"
"01/06/2022","0.4687","0.4853","0.4858","0.4595","","-3.36%"
"01/05/2022","0.4850","0.4841","0.4877","0.4677","","0.29%"
"01/04/2022","0.4836","0.5058","0.5070","0.4774","","-4.36%"
"01/03/2022","0.5057","0.5167","0.5174","0.5001","","-2.05%"
"01/02/2022","0.5163","0.5177","0.5254","0.5109","","-0.19%"
"01/01/2022","0.5173","0.5209","0.5294","0.5142","","-0.61%"
"01/12/2021","0.5205","0.5120","0.5217","0.5063","","1.76%"
"01/11/2021","0.5115","0.5261","0.5275","0.5080","","-2.89%"
"01/10/2021","0.5267","0.5187","0.5327","0.5172","","1.57%"
"01/09/2021","0.5186","0.5295","0.5352","0.5158","","-2.06%"
"01/08/2021","0.5295","0.5350","0.5374","0.5234","","-1.05%"
"01/07/2021","0.5351","0.5324","0.5385","0.5225","","0.54%"
"01/06/2021","0.5322","0.5472","0.5486","0.5306","","-2.69%"
"01/05/2021","0.5469","0.5324","0.5480","0.5312","","2.92%"
"01/04/2021","0.5314","0.5306","0.5396","0.5262","","0.19%"
"01/03/2021","0.5304","0.5360","0.5396","0.5258","","-1.04%"
"01/02/2021","0.5360","0.5280","0.5481","0.5216","","1.70%"
"01/01/2021","0.5270","0.5264","0.5298","0.5179","","0.19%"
"01/12/2020","0.5260","0.5130","0.5267","0.5057","","2.64%"
"01/11/2020","0.5124","0.4978","0.5159","0.4942","","2.93%"
"01/10/2020","0.4978","0.4973","0.5073","0.4935","","0.12%"
"01/09/2020","0.4972","0.5146","0.5191","0.4880","","-3.39%"
"01/08/2020","0.5147","0.5037","0.5158","0.4991","","2.26%"
"01/07/2020","0.5033","0.4774","0.5071","0.4758","","5.46%"
"01/06/2020","0.4772","0.4751","0.4933","0.4716","","0.49%"
"01/05/2020","0.4749","0.4851","0.4854","0.4646","","-2.02%"
"01/04/2020","0.4847","0.4782","0.4872","0.4683","","1.43%"
"01/03/2020","0.4778","0.4922","0.5084","0.4395","","-3.13%"
"01/02/2020","0.4933","0.5083","0.5088","0.4900","","-2.86%"
"01/01/2020","0.5078","0.5106","0.5109","0.4987","","-0.51%"
"01/12/2019","0.5105","0.4973","0.5204","0.4962","","2.53%"
"01/11/2019","0.4979","0.4982","0.4999","0.4915","","-0.05%"
"01/10/2019","0.4981","0.4732","0.5010","0.4692","","5.34%"
"01/09/2019","0.4729","0.4671","0.4841","0.4604","","1.11%"
"01/08/2019","0.4677","0.4679","0.4740","0.4624","","-0.02%"
"01/07/2019","0.4678","0.4888","0.4893","0.4662","","-4.22%"
"01/06/2019","0.4884","0.4861","0.4922","0.4815","","0.48%"
"01/05/2019","0.4861","0.5018","0.5076","0.4835","","-3.05%"
"01/04/2019","0.5014","0.5019","0.5081","0.4951","","0.00%"
"01/03/2019","0.5014","0.5106","0.5155","0.4985","","-1.73%"
"01/02/2019","0.5103","0.5047","0.5142","0.4916","","1.17%"
"01/01/2019","0.5044","0.4912","0.5089","0.4789","","2.75%"
