"Date","Price","Open","High","Low","Vol.","Change %"
"28/06/2019","129.849","129.754","130.268","129.398","124.81K","0.19%"
"27/06/2019","129.602","129.628","130.207","129.384","122.61K","0.09%"
"26/06/2019","129.481","129.720","129.797","129.102","123.27K","-0.01%"
"25/06/2019","129.491","129.780","130.512","129.434","112.66K","-0.16%"
"24/06/2019","129.703","129.637","130.165","129.477","107.59K","0.01%"
"21/06/2019","129.693","129.423","129.917","128.696","137.11K","0.33%"
"20/06/2019","129.266","128.804","129.744","128.708","145.01K","0.48%"
"19/06/2019","128.652","128.217","129.141","127.759","113.63K","0.45%"
"18/06/2019","128.071","127.909","128.299","127.553","116.39K","0.23%"
"17/06/2019","127.774","128.326","128.711","127.833","111.53K","-0.26%"
"14/06/2019","128.103","128.725","128.994","128.122","140.29K","-0.35%"
"13/06/2019","128.557","128.598","129.187","128.231","143.90K","0.09%"
"12/06/2019","128.436","128.958","129.471","128.517","144.71K","-0.29%"
"11/06/2019","128.810","128.504","129.136","128.114","142.41K","0.36%"
"10/06/2019","128.352","128.595","129.010","128.114","118.59K","-0.30%"
"07/06/2019","128.741","128.656","129.165","128.375","115.82K","0.18%"
"06/06/2019","128.504","128.616","129.108","128.263","147.01K","0.01%"
"05/06/2019","128.489","128.748","128.925","128.359","145.52K","-0.09%"
"04/06/2019","128.611","128.291","128.935","128.014","153.71K","0.36%"
"03/06/2019","128.150","127.848","128.403","127.690","122.34K","0.24%"
"31/05/2019","127.846","127.724","128.053","127.063","164.04K","0.21%"
"30/05/2019","127.573","127.906","128.245","127.493","142.74K","-0.15%"
"29/05/2019","127.765","128.248","128.519","127.749","151.11K","-0.26%"
"28/05/2019","128.102","128.370","128.641","127.986","144.57K","-0.10%"
"27/05/2019","128.228","128.861","129.154","128.127","132.27K","-0.28%"
"24/05/2019","128.582","128.210","128.927","128.042","155.38K","0.41%"
"23/05/2019","128.059","128.271","128.499","127.616","152.74K","-0.06%"
"22/05/2019","128.129","128.648","128.805","127.664","141.49K","-0.30%"
"21/05/2019","128.511","128.695","129.624","128.238","148.32K","-0.02%"
"20/05/2019","128.533","128.737","129.065","128.536","109.77K","-0.05%"
"17/05/2019","128.599","129.378","129.499","128.528","125.83K","-0.49%"
"16/05/2019","129.230","129.779","130.053","129.228","126.72K","-0.36%"
"15/05/2019","129.701","130.500","130.752","129.666","138.68K","-0.48%"
"14/05/2019","130.330","131.000","131.152","130.444","133.39K","-0.39%"
"13/05/2019","130.846","131.415","131.849","130.828","125.08K","-0.33%"
"10/05/2019","131.280","131.956","132.230","131.309","146.52K","-0.42%"
"09/05/2019","131.836","131.691","132.260","131.086","146.01K","0.21%"
"08/05/2019","131.556","132.214","132.379","131.369","145.71K","-0.37%"
"07/05/2019","132.047","132.149","132.618","131.812","153.11K","0.04%"
"06/05/2019","131.998","132.583","133.305","131.970","130.24K","-0.77%"
"03/05/2019","133.027","131.834","133.235","131.140","135.61K","1.00%"
"02/05/2019","131.709","132.001","132.681","131.277","128.86K","-0.16%"
"01/05/2019","131.925","131.829","132.537","131.788","125.36K","0.14%"
"30/04/2019","131.743","131.057","131.975","130.699","145.54K","0.65%"
"29/04/2019","130.892","131.199","131.486","130.717","120.06K","-0.07%"
"26/04/2019","130.978","131.054","131.387","130.691","186.12K","0.06%"
"25/04/2019","130.905","130.950","131.221","130.567","178.42K","0.08%"
"24/04/2019","130.806","131.311","131.719","130.813","180.97K","-0.28%"
"23/04/2019","131.171","131.663","132.242","131.214","164.18K","-0.26%"
"22/04/2019","131.508","131.769","131.835","131.367","127.51K","-0.10%"
"19/04/2019","131.639","131.805","131.921","131.458","165.78K","-0.01%"
"18/04/2019","131.650","131.855","132.363","131.475","173.80K","-0.06%"
"17/04/2019","131.734","131.930","132.393","131.743","155.64K","-0.04%"
"16/04/2019","131.785","132.330","132.441","131.835","165.19K","-0.28%"
"15/04/2019","132.149","132.068","132.576","131.952","136.53K","0.12%"
"12/04/2019","131.987","131.725","132.714","131.408","163.11K","0.36%"
"11/04/2019","131.519","132.365","132.673","131.609","175.79K","-0.51%"
"10/04/2019","132.199","131.705","132.658","131.429","163.54K","0.42%"
"09/04/2019","131.645","131.565","132.277","131.434","159.93K","0.18%"
"08/04/2019","131.404","131.142","131.715","130.991","133.62K","0.30%"
"05/04/2019","131.012","131.766","132.184","130.644","188.78K","-0.51%"
"04/04/2019","131.685","132.526","132.935","131.519","191.17K","-0.52%"
"03/04/2019","132.380","132.376","133.202","132.171","203.92K","0.11%"
"02/04/2019","132.239","132.134","132.557","131.266","199.10K","0.15%"
"01/04/2019","132.038","131.418","132.635","131.126","154.24K","0.62%"
