"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2019","134.328","132.534","137.463","129.814","","1.33%"
"01/11/2019","132.563","133.670","134.157","130.287","","-0.73%"
"01/10/2019","133.541","127.626","135.015","126.524","","4.73%"
"01/09/2019","127.509","125.747","130.712","123.945","","1.44%"
"01/08/2019","125.693","126.589","127.347","123.962","","-0.63%"
"01/07/2019","126.494","129.933","130.340","126.038","","-2.58%"
"01/06/2019","129.849","127.848","130.512","127.553","","1.57%"
"01/05/2019","127.846","131.829","133.305","127.063","","-2.96%"
"01/04/2019","131.743","131.418","133.202","130.567","","0.40%"
"01/03/2019","131.222","132.554","134.293","128.962","","-0.90%"
"01/02/2019","132.411","132.144","133.572","127.740","","0.32%"
"01/01/2019","131.988","130.040","133.442","127.121","","1.63%"
