"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2018","6.7455","6.6560","6.9609","6.5700","","1.47%"
"01/11/2018","6.6477","7.1280","7.2792","6.5468","","-6.67%"
"01/10/2018","7.1225","7.8945","8.1192","6.9376","","-9.71%"
"01/09/2018","7.8885","8.4809","8.7625","7.7712","","-6.62%"
"01/08/2018","8.4480","6.4511","9.2318","6.4339","","31.11%"
"01/07/2018","6.4436","6.0466","6.5774","6.0121","","6.38%"
"01/06/2018","6.0570","6.0178","6.3123","5.9636","","0.69%"
"01/05/2018","6.0154","5.5893","6.5936","5.5630","","7.59%"
"01/04/2018","5.5912","5.5501","5.9465","5.5393","","0.89%"
"01/03/2018","5.5418","5.2274","5.6968","5.2214","","6.06%"
"01/02/2018","5.2254","5.3299","5.3664","5.2240","","-1.91%"
"01/01/2018","5.3274","5.1220","5.3608","5.0534","","4.06%"
"01/12/2017","5.1197","5.3004","5.3411","5.0606","","-3.36%"
"01/11/2017","5.2977","5.0365","5.3418","4.9539","","5.21%"
"01/10/2017","5.0352","4.7710","5.0570","4.6821","","5.50%"
"01/09/2017","4.7726","4.4648","4.8123","4.4240","","6.94%"
"01/08/2017","4.4627","4.6509","4.7042","4.4214","","-4.01%"
"01/07/2017","4.6491","4.5824","4.7269","4.5628","","1.40%"
"01/06/2017","4.5851","4.5463","4.6135","4.4379","","0.89%"
"01/05/2017","4.5448","4.6011","4.7477","4.5174","","-1.13%"
"01/04/2017","4.5966","4.5594","4.7317","4.5198","","0.76%"
"01/03/2017","4.5620","4.5156","4.6133","4.4457","","1.06%"
"01/02/2017","4.5140","4.7466","4.7894","4.4403","","-4.85%"
"01/01/2017","4.7443","4.3549","4.9033","4.3446","","9.05%"
"01/12/2016","4.3505","4.2978","4.5217","4.2332","","1.26%"
"01/11/2016","4.2964","3.7875","4.3283","3.7776","","13.47%"
"01/10/2016","3.7863","3.8826","3.9081","3.6001","","-2.65%"
"01/09/2016","3.8893","3.8868","3.9745","3.8121","","0.12%"
"01/08/2016","3.8846","3.9625","4.0398","3.7783","","-1.67%"
"01/07/2016","3.9507","3.8306","4.1024","3.7291","","3.20%"
"01/06/2016","3.8281","4.2702","4.2970","3.8026","","-10.30%"
"01/05/2016","4.2678","4.0842","4.3926","4.0698","","4.53%"
"01/04/2016","4.0830","4.0455","4.1418","3.9889","","0.98%"
"01/03/2016","4.0432","4.1273","4.1833","4.0394","","-1.98%"
"01/02/2016","4.1250","4.2082","4.2972","4.0616","","-1.98%"
"01/01/2016","4.2084","4.2996","4.4325","4.1897","","-2.10%"
