"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2022","149.156","147.626","152.955","147.589","","1.12%"
"01/11/2022","147.505","139.195","148.595","135.442","","6.07%"
"01/10/2022","139.062","134.763","141.220","132.065","","3.28%"
"01/09/2022","134.645","139.708","141.350","125.127","","-3.54%"
"01/08/2022","139.580","144.642","146.415","139.408","","-3.43%"
"01/07/2022","144.532","143.573","145.556","138.991","","0.77%"
"01/06/2022","143.421","147.215","147.378","139.861","","-2.46%"
"01/05/2022","147.042","145.758","147.828","141.236","","1.10%"
"01/04/2022","145.447","151.081","151.859","143.708","","-3.62%"
"01/03/2022","150.910","152.798","153.003","148.514","","-1.13%"
"01/02/2022","152.641","152.758","155.138","151.096","","0.03%"
"01/01/2022","152.601","153.103","155.931","151.782","","-0.23%"
