"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2022","76.225","76.435","78.735","73.390","","-0.29%"
"01/11/2022","76.445","71.895","77.015","68.425","","6.33%"
"01/10/2022","71.895","64.260","72.870","63.150","","11.87%"
"01/09/2022","64.265","64.680","65.640","59.085","","-0.01%"
"01/08/2022","64.270","66.485","67.420","63.290","","-2.71%"
"01/07/2022","66.060","66.065","66.930","63.785","","0.47%"
"01/06/2022","65.750","68.250","69.175","64.680","","-3.01%"
"01/05/2022","67.790","68.660","69.455","65.490","","-0.29%"
"01/04/2022","67.985","70.810","71.870","67.010","","-3.98%"
"01/03/2022","70.800","71.600","73.210","69.350","","-0.83%"
"01/02/2022","71.390","71.605","74.065","70.735","","0.18%"
"01/01/2022","71.260","71.645","74.280","70.380","","-0.43%"
"01/12/2021","71.570","69.890","72.955","68.705","","2.41%"
"01/11/2021","69.885","71.935","72.810","69.205","","-2.92%"
"01/10/2021","71.990","70.525","73.380","69.790","","2.06%"
"01/09/2021","70.535","71.585","72.820","69.200","","-1.49%"
"01/08/2021","71.600","72.010","72.570","69.675","","-0.85%"
"01/07/2021","72.215","71.910","72.640","69.515","","0.42%"
"01/06/2021","71.910","73.625","73.940","70.420","","-2.32%"
"01/05/2021","73.620","71.790","73.970","70.610","","2.52%"
"01/04/2021","71.810","71.390","72.855","69.545","","0.58%"
"01/03/2021","71.395","72.205","72.790","69.850","","-1.27%"
"01/02/2021","72.315","71.310","74.035","69.835","","1.50%"
"01/01/2021","71.245","71.300","71.850","68.645","","-0.10%"
