"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2018","2,927.73","2,936.76","2,975.63","2,869.71","","0.02%"
"01/11/2018","2,927.27","2,928.52","3,022.69","2,926.19","","0.04%"
"01/10/2018","2,925.97","2,977.70","3,038.54","2,912.10","","-1.50%"
"01/09/2018","2,970.38","2,966.58","3,037.49","2,918.70","","0.34%"
"01/08/2018","2,960.29","2,993.07","3,005.72","2,894.67","","-0.85%"
"01/07/2018","2,985.71","3,000.11","3,040.20","2,952.90","","-0.45%"
"01/06/2018","2,999.31","3,036.50","3,071.60","2,968.76","","-0.99%"
"01/05/2018","3,029.28","3,141.64","3,144.72","3,013.15","","-3.42%"
"01/04/2018","3,136.58","3,168.54","3,268.69","3,128.73","","-0.67%"
"01/03/2018","3,157.58","3,098.86","3,223.04","3,089.20","","2.13%"
"01/02/2018","3,091.65","3,189.06","3,216.92","3,097.97","","-2.82%"
"01/01/2018","3,181.40","3,027.25","3,229.29","3,015.38","","5.35%"
"01/12/2017","3,019.93","3,030.95","3,036.78","2,978.32","","-0.14%"
"01/11/2017","3,024.19","2,981.81","3,036.44","2,925.86","","1.65%"
"01/10/2017","2,975.17","3,004.49","3,007.86","2,923.04","","-0.81%"
"01/09/2017","2,999.36","2,897.95","3,062.01","2,891.50","","3.75%"
"01/08/2017","2,890.92","2,958.95","2,967.72","2,859.16","","-2.07%"
"01/07/2017","2,952.01","2,914.06","2,961.08","2,866.88","","1.45%"
"01/06/2017","2,909.78","2,882.32","2,917.64","2,816.05","","1.20%"
"01/05/2017","2,875.31","2,894.89","2,919.06","2,855.04","","-0.40%"
"01/04/2017","2,886.96","2,801.66","2,898.24","2,760.88","","3.18%"
"01/03/2017","2,798.06","2,767.15","2,818.08","2,703.72","","1.35%"
"01/02/2017","2,760.74","2,812.08","2,840.99","2,759.33","","-1.57%"
"01/01/2017","2,804.67","2,692.45","2,836.51","2,656.63","","4.48%"
"01/12/2016","2,684.31","2,725.98","2,785.17","2,656.83","","-1.30%"
"01/11/2016","2,719.62","2,674.88","2,764.42","2,665.68","","1.91%"
"01/10/2016","2,668.76","2,824.60","2,825.99","2,579.12","","-5.52%"
"01/09/2016","2,824.66","2,872.41","2,937.84","2,815.58","","-1.41%"
"01/08/2016","2,865.18","2,894.83","2,926.01","2,812.13","","-0.71%"
"01/07/2016","2,885.70","2,915.11","2,952.56","2,804.15","","-0.77%"
"01/06/2016","2,908.02","3,170.68","3,294.11","2,873.28","","-8.07%"
"01/05/2016","3,163.23","3,201.05","3,236.22","3,138.60","","-0.96%"
"01/04/2016","3,193.97","3,140.03","3,222.26","3,063.00","","1.95%"
"01/03/2016","3,132.92","3,046.65","3,174.65","3,042.09","","3.09%"
"01/02/2016","3,039.04","3,114.18","3,205.51","3,028.19","","-2.23%"
"01/01/2016","3,108.26","3,182.98","3,207.48","3,082.49","","-2.13%"
"01/12/2015","3,176.04","3,259.73","3,291.95","3,150.19","","-2.33%"
"01/11/2015","3,251.66","3,352.22","3,370.92","3,216.16","","-2.65%"
"01/10/2015","3,340.16","3,267.76","3,433.69","3,263.11","","2.46%"
"01/09/2015","3,259.87","3,291.18","3,402.92","3,255.18","","-0.71%"
"01/08/2015","3,283.19","3,321.38","3,383.34","3,238.94","","-0.87%"
"01/07/2015","3,311.86","3,134.25","3,480.19","3,110.51","","5.97%"
"01/06/2015","3,125.29","3,188.70","3,682.41","3,082.20","","-1.72%"
"01/05/2015","3,179.90","3,059.55","3,222.45","2,968.19","","4.21%"
"01/04/2015","3,051.38","2,748.65","3,079.66","2,683.82","","11.33%"
"01/03/2015","2,740.96","2,833.61","2,842.80","2,706.72","","-2.94%"
"01/02/2015","2,824.06","2,662.77","2,861.30","2,648.56","","6.50%"
"01/01/2015","2,651.62","2,699.58","2,790.07","2,602.87","","-1.46%"
"01/12/2014","2,691.01","2,724.75","2,756.07","2,633.11","","-0.93%"
"01/11/2014","2,716.15","2,727.36","2,765.68","2,685.66","","-0.23%"
"01/10/2014","2,722.35","2,719.00","2,771.29","2,671.98","","0.43%"
"01/09/2014","2,710.65","2,766.47","2,777.29","2,659.43","","-1.73%"
"01/08/2014","2,758.42","2,804.00","2,810.69","2,749.10","","-1.34%"
"01/07/2014","2,795.99","2,836.42","2,869.62","2,792.42","","-1.10%"
"01/06/2014","2,827.13","2,791.54","2,878.20","2,783.86","","1.68%"
"01/05/2014","2,780.50","2,778.90","2,813.09","2,760.04","","0.38%"
"01/04/2014","2,770.05","2,729.07","2,783.68","2,688.66","","1.81%"
"01/03/2014","2,720.91","2,721.39","2,741.32","2,675.60","","0.31%"
"01/02/2014","2,712.37","2,670.91","2,734.53","2,623.58","","1.96%"
"01/01/2014","2,660.34","2,627.68","2,703.84","2,585.12","","1.57%"
