"Date","Price","Open","High","Low","Vol.","Change %"
"16/06/2015","3,481.79","3,439.58","3,483.35","3,436.27","","0.99%"
"15/06/2015","3,447.82","3,422.76","3,450.69","3,408.25","","0.50%"
"12/06/2015","3,430.65","3,394.03","3,439.45","3,389.21","","0.81%"
"11/06/2015","3,403.10","3,384.67","3,407.48","3,368.15","","0.29%"
"10/06/2015","3,393.41","3,341.41","3,398.43","3,337.49","","1.31%"
"09/06/2015","3,349.53","3,328.98","3,350.62","3,313.59","","0.37%"
"08/06/2015","3,337.20","3,303.57","3,340.45","3,299.24","","0.70%"
"05/06/2015","3,313.92","3,302.40","3,328.42","3,288.20","","0.08%"
"04/06/2015","3,311.27","3,289.57","3,327.82","3,266.98","","0.39%"
"03/06/2015","3,298.42","3,275.52","3,302.29","3,235.47","","0.45%"
"02/06/2015","3,283.62","3,192.00","3,288.74","3,189.90","","2.62%"
"01/06/2015","3,199.81","3,180.53","3,233.37","3,173.25","","0.37%"
"29/05/2015","3,188.07","3,200.63","3,219.17","3,168.67","","-0.65%"
"28/05/2015","3,208.81","3,193.63","3,215.95","3,174.50","","0.23%"
"27/05/2015","3,201.52","3,165.82","3,205.46","3,163.76","","0.87%"
"26/05/2015","3,173.82","3,170.32","3,192.14","3,156.59","","-0.17%"
"25/05/2015","3,179.19","3,168.76","3,203.32","3,156.29","","0.02%"
"22/05/2015","3,178.55","3,194.64","3,222.35","3,163.64","","-0.76%"
"21/05/2015","3,202.88","3,152.79","3,210.84","3,141.30","","1.30%"
"20/05/2015","3,161.88","3,140.17","3,172.64","3,126.76","","0.42%"
"19/05/2015","3,148.53","3,160.69","3,173.79","3,123.46","","-0.67%"
"18/05/2015","3,169.63","3,159.35","3,185.59","3,147.06","","0.10%"
"15/05/2015","3,166.61","3,170.57","3,184.38","3,147.65","","-0.26%"
"14/05/2015","3,175.02","3,160.99","3,183.06","3,150.40","","0.17%"
"13/05/2015","3,169.57","3,135.93","3,174.39","3,128.16","","0.78%"
"12/05/2015","3,145.17","3,101.22","3,158.39","3,060.09","","1.15%"
"11/05/2015","3,109.41","3,057.91","3,115.18","3,034.59","","1.35%"
"08/05/2015","3,068.12","2,987.82","3,081.80","2,987.43","","2.42%"
"07/05/2015","2,995.74","3,002.67","3,037.49","2,980.77","","-0.50%"
"06/05/2015","3,010.89","2,997.46","3,029.86","2,977.63","","0.16%"
"05/05/2015","3,006.14","2,993.17","3,013.44","2,960.24","","0.16%"
"04/05/2015","3,001.42","3,010.03","3,029.48","2,987.42","","-0.54%"
"01/05/2015","3,017.60","3,051.38","3,068.69","3,004.27","","-1.37%"
"30/04/2015","3,059.45","3,056.33","3,079.79","3,041.84","","-0.16%"
"29/04/2015","3,064.45","3,036.92","3,076.92","3,032.02","","0.65%"
"28/04/2015","3,044.59","3,001.69","3,046.39","2,962.04","","1.16%"
"27/04/2015","3,009.61","2,934.82","3,014.93","2,882.26","","2.14%"
"24/04/2015","2,946.57","2,875.12","2,953.78","2,869.78","","2.18%"
"23/04/2015","2,883.70","2,871.30","2,928.04","2,860.61","","0.15%"
"22/04/2015","2,879.49","2,834.99","2,922.91","2,830.75","","1.27%"
"21/04/2015","2,843.41","2,853.93","2,876.08","2,820.90","","-0.65%"
"20/04/2015","2,862.05","2,826.87","2,870.80","2,813.64","","0.95%"
"17/04/2015","2,835.21","2,821.96","2,866.14","2,800.85","","0.17%"
"16/04/2015","2,830.28","2,796.96","2,837.08","2,778.75","","0.90%"
"15/04/2015","2,805.14","2,755.72","2,807.97","2,734.83","","1.49%"
"14/04/2015","2,763.86","2,719.82","2,787.37","2,703.85","","1.30%"
"13/04/2015","2,728.27","2,706.92","2,733.42","2,676.35","","0.52%"
"10/04/2015","2,714.14","2,721.16","2,731.72","2,694.50","","-0.56%"
"09/04/2015","2,729.54","2,749.84","2,764.35","2,715.80","","-1.02%"
"08/04/2015","2,757.74","2,738.55","2,777.72","2,738.18","","0.40%"
"07/04/2015","2,746.79","2,752.24","2,767.88","2,737.63","","-0.49%"
"06/04/2015","2,760.33","2,758.16","2,779.20","2,750.39","","-0.27%"
"03/04/2015","2,767.85","2,742.62","2,772.29","2,739.48","","0.62%"
"02/04/2015","2,750.69","2,737.44","2,758.46","2,727.98","","0.20%"
"01/04/2015","2,745.22","2,740.78","2,766.35","2,711.61","","-0.13%"
"31/03/2015","2,748.74","2,739.11","2,762.45","2,716.21","","0.04%"
"30/03/2015","2,747.53","2,744.81","2,761.42","2,719.53","","-0.17%"
"27/03/2015","2,752.34","2,727.58","2,766.99","2,715.35","","0.62%"
"26/03/2015","2,735.37","2,730.30","2,759.80","2,709.32","","-0.10%"
"25/03/2015","2,738.01","2,724.97","2,751.78","2,720.57","","0.20%"
"24/03/2015","2,732.68","2,747.81","2,759.92","2,722.77","","-0.84%"
"23/03/2015","2,755.75","2,768.89","2,780.72","2,720.91","","-0.64%"
"20/03/2015","2,773.41","2,728.93","2,780.63","2,709.95","","1.35%"
"19/03/2015","2,736.59","2,778.05","2,792.38","2,716.72","","-1.77%"
"18/03/2015","2,785.91","2,735.01","2,817.63","2,699.79","","1.58%"
"17/03/2015","2,742.57","2,742.81","2,765.75","2,721.19","","-0.30%"
"16/03/2015","2,750.69","2,712.34","2,755.50","2,699.07","","1.11%"
"13/03/2015","2,720.55","2,733.82","2,753.38","2,703.15","","-0.76%"
"12/03/2015","2,741.36","2,732.95","2,769.37","2,725.85","","0.01%"
"11/03/2015","2,740.97","2,753.88","2,777.18","2,726.72","","-0.77%"
"10/03/2015","2,762.33","2,763.89","2,775.18","2,740.01","","-0.33%"
"09/03/2015","2,771.54","2,751.95","2,778.87","2,744.56","","0.44%"
"06/03/2015","2,759.38","2,796.17","2,807.27","2,749.94","","-1.60%"
"05/03/2015","2,804.34","2,797.71","2,809.67","2,772.04","","-0.04%"
"04/03/2015","2,805.52","2,803.02","2,826.38","2,794.96","","-0.20%"
"03/03/2015","2,811.06","2,817.21","2,832.66","2,799.16","","-0.51%"
"02/03/2015","2,825.44","2,824.61","2,842.87","2,798.99","","-0.24%"
"27/02/2015","2,832.23","2,811.05","2,849.50","2,801.27","","0.46%"
"26/02/2015","2,819.30","2,810.39","2,850.22","2,804.43","","0.03%"
"25/02/2015","2,818.42","2,793.90","2,827.40","2,771.22","","0.59%"
"24/02/2015","2,801.90","2,818.45","2,832.97","2,784.32","","-0.88%"
"23/02/2015","2,826.90","2,816.92","2,830.51","2,799.44","","0.03%"
"20/02/2015","2,825.99","2,827.92","2,843.46","2,806.05","","-0.35%"
"19/02/2015","2,835.99","2,824.06","2,861.18","2,819.85","","0.13%"
"18/02/2015","2,832.32","2,794.06","2,842.06","2,791.88","","1.08%"
"17/02/2015","2,802.11","2,788.02","2,834.49","2,785.48","","0.21%"
"16/02/2015","2,796.16","2,803.79","2,822.39","2,783.30","","-0.56%"
"13/02/2015","2,811.95","2,799.52","2,819.49","2,793.10","","0.15%"
"12/02/2015","2,807.67","2,782.89","2,813.50","2,759.57","","0.58%"
"11/02/2015","2,791.60","2,766.17","2,803.11","2,764.17","","0.61%"
"10/02/2015","2,774.70","2,776.37","2,798.56","2,758.55","","-0.35%"
"09/02/2015","2,784.44","2,782.03","2,802.60","2,771.50","","-0.20%"
"06/02/2015","2,789.93","2,789.70","2,818.99","2,775.28","","-0.26%"
"05/02/2015","2,797.27","2,747.04","2,800.73","2,744.14","","1.51%"
"04/02/2015","2,755.62","2,737.46","2,778.76","2,713.71","","0.38%"
"03/02/2015","2,745.14","2,654.21","2,750.55","2,649.44","","3.12%"
"02/02/2015","2,662.08","2,654.78","2,706.12","2,640.70","","0.09%"
"30/01/2015","2,659.59","2,681.57","2,694.26","2,611.87","","-1.11%"
"29/01/2015","2,689.46","2,740.59","2,756.71","2,672.67","","-2.15%"
"28/01/2015","2,748.61","2,758.07","2,768.11","2,739.32","","-0.62%"
"27/01/2015","2,765.85","2,744.20","2,770.57","2,734.66","","0.50%"
"26/01/2015","2,752.19","2,727.27","2,756.38","2,716.45","","0.61%"
"23/01/2015","2,735.59","2,731.46","2,760.05","2,716.05","","-0.14%"
"22/01/2015","2,739.33","2,746.58","2,789.96","2,722.50","","-0.55%"
"21/01/2015","2,754.51","2,712.11","2,755.06","2,699.32","","1.27%"
"20/01/2015","2,720.04","2,697.14","2,739.45","2,679.45","","0.55%"
"19/01/2015","2,705.14","2,684.56","2,716.92","2,671.15","","0.59%"
"16/01/2015","2,689.22","2,679.62","2,715.66","2,662.34","","0.02%"
"15/01/2015","2,688.63","2,658.16","2,708.08","2,652.40","","0.86%"
"14/01/2015","2,665.69","2,645.25","2,672.61","2,632.86","","0.48%"
"13/01/2015","2,652.83","2,636.55","2,658.24","2,613.03","","0.31%"
"12/01/2015","2,644.57","2,641.84","2,651.26","2,623.68","","-0.04%"
"09/01/2015","2,645.51","2,625.14","2,655.89","2,609.70","","0.47%"
"08/01/2015","2,633.12","2,616.88","2,638.34","2,595.09","","0.32%"
"07/01/2015","2,624.70","2,619.43","2,630.89","2,607.16","","-0.10%"
"06/01/2015","2,627.27","2,630.11","2,647.15","2,611.13","","-0.41%"
"05/01/2015","2,638.16","2,652.26","2,661.01","2,617.50","","-0.80%"
"02/01/2015","2,659.32","2,692.57","2,705.50","2,651.22","","-1.29%"
"01/01/2015","2,694.04","2,691.36","2,700.08","2,685.83","","-0.19%"
"31/12/2014","2,699.15","2,696.03","2,710.22","2,676.84","","-0.18%"
"30/12/2014","2,704.15","2,683.75","2,710.02","2,659.28","","0.46%"
"29/12/2014","2,691.77","2,655.39","2,700.94","2,650.33","","1.13%"
"26/12/2014","2,661.72","2,650.61","2,663.94","2,650.27","","0.12%"
"25/12/2014","2,658.55","2,669.41","2,679.07","2,648.91","","-0.72%"
"24/12/2014","2,677.79","2,647.71","2,701.11","2,640.65","","0.82%"
"23/12/2014","2,655.90","2,634.37","2,675.17","2,624.89","","0.51%"
"22/12/2014","2,642.51","2,634.76","2,660.13","2,631.30","","-0.03%"
"19/12/2014","2,643.29","2,671.39","2,678.92","2,632.23","","-1.21%"
"18/12/2014","2,675.65","2,661.43","2,677.19","2,627.44","","0.23%"
"17/12/2014","2,669.56","2,697.46","2,713.52","2,656.30","","-1.33%"
"16/12/2014","2,705.59","2,686.26","2,711.93","2,676.77","","0.42%"
"15/12/2014","2,694.34","2,711.53","2,724.84","2,679.91","","-0.93%"
"12/12/2014","2,719.65","2,724.61","2,740.07","2,695.89","","-0.47%"
"11/12/2014","2,732.56","2,726.38","2,755.80","2,707.43","","-0.07%"
"10/12/2014","2,734.50","2,732.67","2,746.37","2,717.54","","-0.23%"
"09/12/2014","2,740.86","2,715.62","2,749.23","2,714.41","","0.63%"
"08/12/2014","2,723.62","2,711.79","2,731.62","2,698.97","","0.16%"
"05/12/2014","2,719.32","2,733.20","2,745.61","2,708.66","","-0.80%"
"04/12/2014","2,741.21","2,732.33","2,750.45","2,721.36","","0.03%"
"03/12/2014","2,740.34","2,722.23","2,746.09","2,715.10","","0.38%"
"02/12/2014","2,730.05","2,731.95","2,752.00","2,721.01","","-0.37%"
"01/12/2014","2,740.17","2,716.49","2,750.13","2,702.44","","0.58%"
"28/11/2014","2,724.41","2,729.68","2,753.15","2,710.24","","-0.50%"
"27/11/2014","2,737.98","2,739.74","2,769.77","2,721.36","","-0.36%"
"26/11/2014","2,747.81","2,717.48","2,750.41","2,708.94","","0.82%"
"25/11/2014","2,725.34","2,715.74","2,730.94","2,701.52","","0.07%"
"24/11/2014","2,723.33","2,702.40","2,733.13","2,697.91","","0.49%"
"21/11/2014","2,709.97","2,698.85","2,734.14","2,696.27","","0.10%"
"20/11/2014","2,707.30","2,706.54","2,726.81","2,695.58","","-0.27%"
"19/11/2014","2,714.56","2,696.00","2,721.29","2,683.37","","0.37%"
"18/11/2014","2,704.60","2,691.47","2,712.91","2,685.00","","0.18%"
"17/11/2014","2,699.64","2,699.60","2,719.87","2,677.59","","-0.27%"
"14/11/2014","2,706.91","2,708.23","2,720.47","2,683.95","","-0.35%"
"13/11/2014","2,716.43","2,718.72","2,738.14","2,695.99","","-0.39%"
"12/11/2014","2,727.04","2,718.97","2,750.61","2,706.37","","0.00%"
"11/11/2014","2,726.93","2,700.72","2,731.37","2,696.14","","0.66%"
"10/11/2014","2,708.98","2,698.41","2,730.07","2,697.56","","0.01%"
"07/11/2014","2,708.81","2,695.85","2,717.67","2,690.42","","0.18%"
"06/11/2014","2,704.02","2,718.95","2,742.29","2,694.49","","-0.85%"
"05/11/2014","2,727.19","2,726.57","2,740.00","2,701.76","","-0.29%"
"04/11/2014","2,735.00","2,715.07","2,737.21","2,713.71","","0.29%"
"03/11/2014","2,727.22","2,718.95","2,751.86","2,710.43","","-0.13%"
"31/10/2014","2,730.77","2,727.83","2,742.25","2,713.03","","-0.19%"
"30/10/2014","2,736.09","2,726.84","2,742.91","2,716.05","","0.05%"
"29/10/2014","2,734.68","2,748.89","2,765.40","2,724.80","","-0.80%"
"28/10/2014","2,756.70","2,748.46","2,771.01","2,732.85","","0.00%"
"27/10/2014","2,756.61","2,744.54","2,762.54","2,731.91","","0.19%"
"24/10/2014","2,751.48","2,740.79","2,753.40","2,715.73","","0.08%"
"23/10/2014","2,749.32","2,725.12","2,754.11","2,710.81","","0.58%"
"22/10/2014","2,733.40","2,725.64","2,759.84","2,708.69","","-0.03%"
"21/10/2014","2,734.12","2,728.15","2,755.34","2,717.90","","-0.04%"
"20/10/2014","2,735.12","2,716.33","2,749.07","2,703.05","","0.38%"
"17/10/2014","2,724.80","2,712.27","2,735.21","2,698.19","","0.16%"
"16/10/2014","2,720.48","2,696.33","2,722.00","2,671.79","","0.59%"
"15/10/2014","2,704.43","2,674.55","2,715.89","2,663.75","","0.91%"
"14/10/2014","2,679.91","2,705.33","2,713.38","2,673.54","","-1.12%"
"13/10/2014","2,710.32","2,700.60","2,720.20","2,696.71","","0.05%"
"10/10/2014","2,709.06","2,696.54","2,721.48","2,689.01","","0.16%"
"09/10/2014","2,704.85","2,704.91","2,739.36","2,693.86","","-0.30%"
"08/10/2014","2,712.99","2,695.74","2,715.33","2,679.54","","0.33%"
"07/10/2014","2,704.05","2,690.35","2,709.91","2,676.87","","0.19%"
"06/10/2014","2,698.90","2,672.80","2,701.57","2,667.99","","0.63%"
"03/10/2014","2,682.04","2,700.72","2,711.64","2,668.43","","-0.99%"
"02/10/2014","2,708.88","2,707.58","2,732.28","2,695.20","","-0.26%"
"01/10/2014","2,716.01","2,710.65","2,727.22","2,699.04","","-0.11%"
"30/09/2014","2,719.00","2,713.54","2,731.84","2,702.62","","-0.11%"
"29/09/2014","2,722.08","2,714.37","2,735.34","2,704.04","","0.00%"
"26/09/2014","2,722.19","2,724.94","2,739.40","2,702.54","","-0.40%"
"25/09/2014","2,733.18","2,726.98","2,741.34","2,701.21","","-0.07%"
"24/09/2014","2,735.23","2,736.80","2,752.31","2,710.66","","-0.36%"
"23/09/2014","2,745.07","2,727.21","2,753.20","2,696.15","","0.35%"
"22/09/2014","2,735.56","2,708.53","2,746.64","2,702.37","","0.69%"
"19/09/2014","2,716.84","2,725.51","2,752.56","2,707.70","","-0.63%"
"18/09/2014","2,734.13","2,704.91","2,735.46","2,693.26","","0.77%"
"17/09/2014","2,713.13","2,698.56","2,727.09","2,693.75","","0.23%"
"16/09/2014","2,706.87","2,691.10","2,712.67","2,685.13","","0.21%"
"15/09/2014","2,701.09","2,697.57","2,714.03","2,690.44","","-0.22%"
"12/09/2014","2,707.08","2,698.00","2,712.16","2,688.08","","0.02%"
"11/09/2014","2,706.46","2,687.78","2,717.67","2,683.14","","0.32%"
"10/09/2014","2,697.76","2,670.21","2,703.99","2,651.05","","0.72%"
"09/09/2014","2,678.51","2,670.04","2,697.73","2,662.25","","-0.02%"
"08/09/2014","2,679.15","2,684.34","2,702.71","2,668.27","","-1.27%"
"05/09/2014","2,713.55","2,707.68","2,721.01","2,697.93","","-0.09%"
"04/09/2014","2,716.10","2,732.19","2,749.61","2,707.02","","-0.91%"
"03/09/2014","2,741.01","2,737.15","2,746.29","2,725.93","","-0.02%"
"02/09/2014","2,741.52","2,753.44","2,759.47","2,728.91","","-0.74%"
"01/09/2014","2,761.83","2,757.76","2,777.12","2,749.46","","-0.19%"
"29/08/2014","2,766.97","2,756.43","2,770.79","2,748.63","","0.07%"
"28/08/2014","2,764.97","2,756.42","2,772.44","2,747.31","","0.00%"
"27/08/2014","2,764.96","2,750.60","2,771.61","2,741.34","","0.22%"
"26/08/2014","2,758.87","2,758.41","2,772.33","2,746.14","","-0.29%"
"25/08/2014","2,766.95","2,752.11","2,772.11","2,742.00","","0.32%"
"22/08/2014","2,758.24","2,753.44","2,771.52","2,745.48","","-0.26%"
"21/08/2014","2,765.46","2,761.41","2,775.92","2,745.81","","-0.16%"
"20/08/2014","2,769.79","2,759.75","2,783.77","2,752.28","","0.05%"
"19/08/2014","2,768.39","2,778.52","2,789.34","2,758.76","","-0.66%"
"18/08/2014","2,786.89","2,774.01","2,788.55","2,768.48","","0.31%"
"15/08/2014","2,778.30","2,766.37","2,787.82","2,765.04","","0.12%"
"14/08/2014","2,775.05","2,765.20","2,777.05","2,759.71","","0.05%"
"13/08/2014","2,773.55","2,785.58","2,805.49","2,764.37","","-0.75%"
"12/08/2014","2,794.40","2,779.76","2,801.69","2,757.71","","0.22%"
"11/08/2014","2,788.32","2,777.42","2,791.18","2,761.00","","0.11%"
"08/08/2014","2,785.24","2,787.38","2,800.22","2,775.27","","-0.39%"
"07/08/2014","2,796.05","2,788.68","2,804.72","2,785.03","","-0.06%"
"06/08/2014","2,797.85","2,796.16","2,808.27","2,769.03","","-0.22%"
"05/08/2014","2,803.92","2,792.35","2,811.06","2,787.52","","0.11%"
"04/08/2014","2,800.94","2,785.23","2,803.04","2,771.53","","0.28%"
"01/08/2014","2,793.04","2,796.16","2,808.51","2,779.35","","-0.39%"
"31/07/2014","2,803.92","2,800.79","2,813.76","2,783.72","","-0.20%"
"30/07/2014","2,809.50","2,805.76","2,818.35","2,796.49","","-0.18%"
"29/07/2014","2,814.48","2,808.82","2,825.33","2,803.77","","-0.11%"
"28/07/2014","2,817.65","2,810.40","2,826.59","2,808.00","","-0.06%"
"25/07/2014","2,819.47","2,812.72","2,826.67","2,806.72","","-0.07%"
"24/07/2014","2,821.46","2,824.03","2,836.84","2,809.24","","-0.39%"
"23/07/2014","2,832.63","2,829.21","2,841.41","2,820.21","","-0.18%"
"22/07/2014","2,837.83","2,831.20","2,855.39","2,825.23","","-0.06%"
"21/07/2014","2,839.66","2,833.69","2,852.61","2,813.67","","-0.07%"
"18/07/2014","2,841.74","2,833.30","2,857.19","2,824.24","","-0.01%"
"17/07/2014","2,842.10","2,836.01","2,849.06","2,830.82","","-0.09%"
"16/07/2014","2,844.74","2,836.84","2,861.71","2,831.09","","-0.04%"
"15/07/2014","2,845.74","2,818.70","2,854.01","2,817.38","","0.65%"
"14/07/2014","2,827.49","2,841.26","2,860.60","2,816.22","","-0.83%"
"11/07/2014","2,851.23","2,843.75","2,859.43","2,819.10","","-0.04%"
"10/07/2014","2,852.48","2,853.04","2,871.32","2,839.10","","-0.33%"
"09/07/2014","2,861.87","2,843.58","2,865.19","2,842.42","","0.33%"
"08/07/2014","2,852.40","2,842.75","2,871.07","2,837.60","","0.02%"
"07/07/2014","2,851.73","2,857.14","2,867.45","2,839.60","","-0.49%"
"04/07/2014","2,865.64","2,847.40","2,867.14","2,828.59","","0.33%"
"03/07/2014","2,856.23","2,832.22","2,858.16","2,827.29","","0.54%"
