"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2020","520.531","507.930","521.748","500.096","","2.64%"
"01/11/2020","507.130","493.502","510.990","489.097","","2.94%"
"01/10/2020","492.664","492.305","502.214","488.513","","0.20%"
"01/09/2020","491.659","509.531","514.058","483.025","","-3.40%"
"01/08/2020","508.958","498.882","510.656","494.557","","2.24%"
"01/07/2020","497.808","447.056","501.815","445.524","","11.53%"
"01/06/2020","446.364","444.821","462.617","441.649","","0.45%"
"01/05/2020","444.384","454.194","454.320","435.304","","-1.97%"
"01/04/2020","453.312","448.066","455.942","438.512","","1.40%"
"01/03/2020","447.048","392.192","450.138","349.686","","14.00%"
"01/02/2020","392.164","405.086","405.086","389.909","","-2.90%"
"01/01/2020","403.889","406.450","406.978","397.002","","-0.51%"
