"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2021","152.945","149.680","153.330","148.650","","2.30%"
"01/11/2021","149.502","152.286","152.592","148.504","","-1.80%"
"01/10/2021","152.244","148.866","153.776","148.421","","2.36%"
"01/09/2021","148.731","151.145","152.984","148.118","","-1.52%"
"01/08/2021","151.019","150.965","151.842","148.837","","0.13%"
"01/07/2021","150.826","149.215","151.882","146.844","","1.19%"
"01/06/2021","149.055","153.074","153.467","148.608","","-2.51%"
"01/05/2021","152.889","149.124","154.089","147.982","","2.72%"
"01/04/2021","148.846","150.701","151.658","146.389","","-1.12%"
"01/03/2021","150.536","153.050","153.747","149.978","","-1.50%"
"01/02/2021","152.834","151.049","156.180","148.960","","1.38%"
"01/01/2021","150.758","149.304","151.577","147.356","","1.06%"
